pred,ture,toa
0.15853329,0.1974,0.1646
0.17303687,0.195,0.1734
0.22941458,0.227,0.2258
0.23559858,0.1822,0.2308
0.15954483,0.1712,0.1645
0.21413633,0.1922,0.2106
0.1846596,0.1683,0.1845
0.17492141,0.1876,0.1764
0.20451885,0.1876,0.2026
0.22279616,0.1956,0.2168
0.17715745,0.1724,0.1777
0.18871963,0.2005,0.1908
0.20859052,0.2058,0.2069
0.22449762,0.2207,0.2189
0.24229506,0.2343,0.2366
0.22449762,0.2304,0.2192
0.18298864,0.1948,0.1836
0.16925558,0.1753,0.1719
0.17268696,0.1609,0.1756
0.21763875,0.1733,0.2126
0.18051824,0.1898,0.1795
0.37439725,0.2844,0.3468
0.23709211,0.278,0.2324
0.30763775,0.2824,0.2946
0.2514075,0.2691,0.245
0.31504542,0.3163,0.2968
0.35560614,0.3277,0.3339
0.2034116,0.2475,0.2
0.20859052,0.1871,0.2068
0.1846596,0.1984,0.1847
0.1846596,0.207,0.1847
0.21763875,0.2321,0.2134
0.18871963,0.2111,0.1903
0.16323309,0.1858,0.1673
0.23006144,0.2449,0.2276
0.21159582,0.2158,0.2076
0.18298864,0.1672,0.1831
0.16220617,0.1663,0.1664
0.18871963,0.1762,0.1892
0.1846596,0.1803,0.1855
0.19461524,0.1737,0.1929
0.1846596,0.1675,0.1849
0.1846596,0.187,0.1859
0.20992309,0.2201,0.2053
0.20992309,0.2077,0.2056
0.20805256,0.2065,0.2044
0.22279616,0.2151,0.2161
0.20866573,0.2295,0.2056
0.20859052,0.2292,0.2063
0.23714344,0.2165,0.2311
0.22014044,0.1906,0.2145
0.2280856,0.2156,0.2242
0.2287648,0.2179,0.2251
0.22449762,0.2136,0.2191
0.21413633,0.2042,0.2104
0.21763875,0.2153,0.2133
0.23559858,0.2158,0.2296
0.13248461,0.1626,0.1429
0.17211507,0.1684,0.1727
0.18663235,0.1905,0.1875
0.22301243,0.2166,0.2171
0.26287952,0.2486,0.2565
0.3032885,0.2515,0.2917
0.19124293,0.1989,0.1921
