pred,ture,toa
0.19769262,0.1674,0.2045
0.18350755,0.162,0.1881
0.23010714,0.1849,0.2316
0.20638126,0.1822,0.2099
0.22247978,0.1775,0.2243
0.2010242,0.1734,0.2066
0.19769262,0.161,0.2042
0.20425022,0.1627,0.2077
0.26451945,0.2126,0.2599
0.27258924,0.2228,0.2668
0.2257332,0.1882,0.2274
0.20638126,0.171,0.2094
0.21297677,0.1795,0.2156
0.22617331,0.1973,0.2263
0.23347268,0.1965,0.233
0.21298625,0.176,0.2144
0.2144525,0.1864,0.2171
0.2010242,0.1881,0.2067
0.17310664,0.1715,0.1816
0.2080625,0.1967,0.212
0.21511276,0.2007,0.2181
0.21893394,0.1956,0.2204
0.21620741,0.1938,0.2194
0.23476486,0.2063,0.234
0.23793261,0.2366,0.2375
0.2080625,0.2052,0.2117
0.22794265,0.1988,0.2299
0.2257332,0.2065,0.227
0.2010242,0.1907,0.2068
0.22203691,0.191,0.223
0.20638126,0.2116,0.2091
0.22247978,0.209,0.2243
0.18907674,0.1704,0.192
0.21049386,0.1816,0.214
0.2257332,0.2021,0.2272
0.17249385,0.1732,0.1808
0.24701211,0.2058,0.2463
0.24932478,0.2462,0.2486
0.20016728,0.176,0.2056
0.21297677,0.1892,0.2165
0.24631767,0.2367,0.2451
0.21893394,0.2293,0.2217
0.19769262,0.1978,0.2049
0.19380684,0.187,0.1963
0.19792147,0.1914,0.2018
0.16895007,0.1826,0.1788
0.22203691,0.1992,0.2232
0.18308179,0.1693,0.1869
0.17559393,0.1548,0.1837
0.16895007,0.1544,0.1796
0.19792147,0.1725,0.2009
0.18348569,0.1833,0.1899
0.17310664,0.1642,0.1817
0.16025624,0.155,0.173
0.236223,0.2035,0.2357
0.2417743,0.194,0.2413
0.19769262,0.1678,0.2042
0.21511276,0.1734,0.2185
0.2010242,0.1834,0.2068
0.24932478,0.203,0.2487
0.21511276,0.1947,0.2187
0.23010714,0.2137,0.2322
0.22247978,0.2483,0.2237
0.27994436,0.2578,0.2741
0.3000934,0.219,0.2925
0.28682572,0.2429,0.2804
0.29252437,0.2447,0.2868
0.17407995,0.1706,0.1851
0.18308179,0.1562,0.187
0.18308179,0.1558,0.1871
0.19380684,0.1607,0.1966
0.20425022,0.159,0.2085
0.17559393,0.1492,0.1843
0.19396208,0.1565,0.1947
0.19618705,0.1626,0.1983
0.22863509,0.1673,0.2287
0.16663152,0.149,0.1777
0.21298625,0.1547,0.2149
0.17668094,0.155,0.185
0.19684681,0.1722,0.2006
0.16267398,0.158,0.1736
0.17249385,0.1522,0.1808
0.17668094,0.1496,0.185
0.21298625,0.1804,0.2151
0.19618705,0.1821,0.1981
0.22203691,0.1692,0.2231
0.17668094,0.1491,0.1847
0.18348569,0.1481,0.1901
0.18308179,0.1599,0.1877
0.2257332,0.1927,0.2279
0.19663513,0.1741,0.2028
0.19684681,0.1883,0.2004
0.17033438,0.1563,0.1803
0.16542368,0.1519,0.1775
0.15048392,0.1527,0.1652
0.15300412,0.1613,0.167
0.1439442,0.1441,0.1592
0.17033438,0.1543,0.1797
0.19402622,0.1659,0.1973
0.17559393,0.1812,0.1841
0.21893394,0.1899,0.2204
0.26024196,0.1946,0.2567
0.22347188,0.1905,0.225
0.21297677,0.1932,0.2161
0.2384537,0.2023,0.2369
0.22347188,0.2018,0.2255
0.23476486,0.2063,0.2346
0.2962217,0.2501,0.289
0.2257332,0.2147,0.2269
0.1881001,0.1877,0.1914
0.24701211,0.2123,0.2471
0.19402622,0.1969,0.1975
0.18308179,0.165,0.1878
0.19618705,0.1857,0.1983
0.22617331,0.2102,0.2259
0.22347188,0.2018,0.2251
0.19396208,0.1797,0.1953
0.23476486,0.1938,0.2338
0.19663513,0.1711,0.2022
0.22863509,0.1744,0.2286
0.18907674,0.1549,0.1927
0.18308179,0.1746,0.1879
0.23010714,0.1864,0.2316
0.2257332,0.174,0.227
0.20638126,0.1705,0.2097
0.2257332,0.1891,0.227
0.25993645,0.2072,0.2569
0.2144525,0.18,0.2171
