pred,ture,toa
0.31847593,0.3203,0.20836507
0.33741087,0.326,0.2216878
0.33741087,0.342,0.22253457
0.33734995,0.3459,0.22185715
0.33372337,0.352,0.21773614
0.3266414,0.339,0.21429256
0.32160452,0.3273,0.21084897
0.31807378,0.3184,0.20819572
0.3214886,0.3295,0.21107477
0.3268602,0.334,0.21519579
0.3296104,0.334,0.21700226
0.35744038,0.3497,0.23213145
0.3824143,0.3807,0.25019616
0.38692793,0.3945,0.25222844
0.40090066,0.4051,0.26250273
0.4121022,0.4166,0.27046248
0.4083059,0.43,0.26730117
0.42274877,0.41,0.2763335
0.41754448,0.431,0.27497867
0.43509385,0.4338,0.2807368
0.41066465,0.4182,0.2691641
0.40130383,0.4076,0.26346242
0.4159455,0.4374,0.2720996
0.43078357,0.4171,0.2797771
0.4076475,0.4298,0.26724473
0.43854842,0.4192,0.2833336
0.42298594,0.4244,0.27509156
0.40526864,0.4121,0.26707536
0.41000333,0.4158,0.26899472
0.4272957,0.4171,0.27650288
0.42092192,0.4098,0.27136573
0.43807822,0.4384,0.28372875
0.3994672,0.4048,0.26233336
0.4162717,0.4156,0.27006733
0.42069656,0.4213,0.27119637
0.40454572,0.4221,0.26707536
0.40274197,0.4186,0.26577696
0.4026702,0.4101,0.26498663
0.41590083,0.4177,0.27085766
0.41575277,0.4176,0.2703496
0.40418568,0.4162,0.26634148
0.39673537,0.4185,0.2613737
0.39868522,0.4043,0.26216403
0.40397012,0.412,0.26605922
0.40389833,0.4119,0.2670189
0.4137215,0.3881,0.2697286
0.38954273,0.397,0.25719622
0.39298093,0.4383,0.256293
0.420604,0.4055,0.27497867
0.42863914,0.4021,0.28017226
0.4106456,0.4151,0.26741406
0.42088252,0.423,0.27520448
0.40540338,0.4109,0.2674705
0.40789372,0.4203,0.2691641
0.40525985,0.4129,0.2680915
0.41291556,0.4143,0.26888183
0.4101371,0.41,0.26837376
0.38724962,0.4059,0.255672
0.38748977,0.4086,0.25527686
0.43183845,0.3946,0.28192228
0.41406116,0.4147,0.2706883
0.39236802,0.3986,0.26013175
0.43649256,0.445,0.28988203
0.40454447,0.4004,0.2678657
0.38302174,0.4245,0.25239778
0.41850236,0.4007,0.2735109
0.4184286,0.4297,0.27272058
0.35553765,0.3751,0.23286532
0.3102739,0.3906,0.20328437
0.3141328,0.3574,0.20813926
0.3141328,0.318,0.20825216
0.30756584,0.3239,0.20226823
0.29462406,0.3061,0.1976956
0.29806888,0.3078,0.19865529
0.28384697,0.3014,0.19193748
0.31405354,0.3121,0.20633279
0.30341658,0.3033,0.20096983
0.26762176,0.275,0.1831874
0.20712705,0.2223,0.14649346
0.31505087,0.2752,0.20791346
0.34168118,0.3355,0.22801043
0.35878408,0.345,0.2359702
0.36317858,0.362,0.23772022
0.35525554,0.3599,0.23461534
0.28919724,0.2926,0.19481654
0.21981677,0.2223,0.15354998
0.19204856,0.2676,0.13887241
0.19031155,0.2438,0.13870305
0.1902783,0.2101,0.13791272
0.18454555,0.2077,0.13667078
0.16818331,0.1991,0.12549324
0.17239581,0.1796,0.1280336
0.1783247,0.151,0.13125136
0.18579724,0.2054,0.13537237
0.21127844,0.2404,0.15050156
0.28043205,0.212,0.18911487
0.22728784,0.247,0.1577839
0.20367305,0.2608,0.14553377
0.18560319,0.2181,0.13554174
0.21961583,0.2034,0.15338063
0.20823084,0.2279,0.14829993
0.2160519,0.2327,0.15100963
0.25701395,0.253,0.1783325
0.2554039,0.3034,0.17748572
0.23213203,0.2514,0.1620178
0.30697897,0.3081,0.20446987
0.33001357,0.3341,0.22078456
0.34088686,0.3473,0.22535719
0.32784927,0.3442,0.21858291
0.24044867,0.2986,0.16845337
0.28056642,0.1689,0.1900181
0.18351765,0.2026,0.13424332
0.16614173,0.1812,0.122106105
0.18342242,0.2189,0.13271913
0.18649627,0.2251,0.13689658
0.23550323,0.2555,0.16450171
0.29043067,0.2933,0.19594559
0.2801785,0.2841,0.19035682
0.23148987,0.2951,0.16309041
0.26144814,0.2928,0.18025188
0.31363854,0.316,0.20955056
0.28499234,0.3355,0.19301008
0.27499267,0.2949,0.1874213
0.1934867,0.2158,0.1413563
0.15736407,0.1767,0.11945286
0.2212462,0.2124,0.15665485
0.1988792,0.2187,0.14395311
0.2702618,0.2878,0.1858971
0.33933645,0.3365,0.22304264
0.36668274,0.3718,0.24381705
0.3665567,0.3704,0.24336544
0.39009982,0.3892,0.25561556
0.37165225,0.3718,0.24381705
0.37792644,0.3938,0.25019616
0.41849396,0.4118,0.27362382
0.39332446,0.3914,0.25838172
0.39114183,0.4021,0.25725266
0.37057352,0.4077,0.2487284
0.35471836,0.3553,0.23478469
0.3579625,0.3629,0.23986539
0.36994404,0.3718,0.24675256
0.39426783,0.4173,0.26385757
0.4007498,0.4039,0.26769632
0.37798998,0.384,0.25330102
0.42346418,0.4177,0.27655932
0.3925845,0.3929,0.25934142
0.40908945,0.4024,0.2682044
0.3654284,0.3734,0.24438158
0.36937532,0.3753,0.24737354
0.3806001,0.4205,0.25482523
0.41803154,0.382,0.2741319
0.39218268,0.403,0.25843817
0.3994436,0.4115,0.2632366
0.41274115,0.41,0.2709141
0.39986145,0.4028,0.26803505
0.3932599,0.3974,0.26413983
0.39493716,0.3511,0.26092207
0.3611981,0.3589,0.23890571
0.43038663,0.3632,0.28231746
0.4301408,0.4183,0.28130132
0.4301408,0.3772,0.28130132
0.42624983,0.3784,0.27983356
0.43845114,0.3936,0.28587395
0.4369547,0.3765,0.28480133
0.43837675,0.4201,0.28638202
0.42180943,0.3946,0.2771803
0.3763204,0.3824,0.25301877
0.39884385,0.3847,0.2674705
0.41586265,0.411,0.2735109
0.4164719,0.4247,0.27497867
0.38861847,0.3877,0.2577043
0.38861847,0.4225,0.2577043
0.4112724,0.4015,0.27012378
0.39359975,0.3938,0.2614866
0.3809284,0.3928,0.2538091
0.40951476,0.4199,0.26893827
0.39816985,0.4043,0.2677528
0.37922725,0.3795,0.25172037
0.37398607,0.3863,0.25211552
0.38798872,0.4017,0.26092207
0.41495007,0.4115,0.2732851
0.3902425,0.3983,0.2594543
0.3788438,0.4141,0.251551
0.41037115,0.395,0.27113992
0.41460073,0.4089,0.27373672
