pred,ture,toa
0.019141564,0.0319075,0.04412
0.023336753,0.033695,0.04518
0.023336753,0.03342,0.04502
0.019141564,0.030945,0.04354
0.023336753,0.0349325,0.0459
0.019141564,0.0311375,0.04366
0.023336753,0.0366925,0.04696
0.023336753,0.03452,0.04566
0.033012655,0.040735,0.04936
0.027695091,0.0369675,0.04712
0.019141564,0.02957,0.04274
0.023336753,0.03551,0.04626
0.023336753,0.033365,0.04498
0.023336753,0.033915,0.0453
0.027695091,0.0369125,0.04708
0.027695091,0.03947,0.0486
0.033012655,0.0409825,0.0495
0.019141564,0.0324575,0.04444
0.023336753,0.0335575,0.0451
0.023336753,0.03474,0.0458
0.019141564,0.032375,0.0444
0.023336753,0.0336675,0.04516
0.019141564,0.0300925,0.0431
0.014339189,0.0278925,0.042
0.019141564,0.02836,0.04256
0.019141564,0.02979,0.04312
0.019141564,0.031385,0.04388
0.014339189,0.02682,0.0411
0.007816852,0.02275,0.0387
0.023336753,0.0355925,0.0463
0.023336753,0.0351525,0.04604
0.014339189,0.0276725,0.0416
0.023336753,0.0363625,0.04676
0.023336753,0.036335,0.04674
0.027695091,0.0375725,0.04748
0.023336753,0.0344375,0.04562
0.023336753,0.03408,0.0454
0.014339189,0.028195,0.04192
0.019141564,0.0320175,0.04418
0.019141564,0.0323475,0.04438
0.014339189,0.0266825,0.04102
0.014339189,0.02671,0.04104
0.014339189,0.024125,0.0395
0.019141564,0.0291025,0.0426
0.023336753,0.0334475,0.04516
0.023336753,0.0365,0.04684
0.019141564,0.0307525,0.04344
0.023336753,0.03518,0.04606
0.019141564,0.030835,0.04348
0.023336753,0.0348775,0.04602
0.023336753,0.0345475,0.04582
0.027695091,0.037655,0.04752
0.027695091,0.0386175,0.04838
0.023336753,0.03419,0.04596
0.023336753,0.032925,0.04534
0.023336753,0.03386,0.04554
0.023336753,0.03507,0.04606
0.019141564,0.02935,0.0426
0.023336753,0.036665,0.047
0.023336753,0.0355925,0.04658
0.019141564,0.030725,0.04404
0.019141564,0.03243,0.0447
0.023336753,0.0343825,0.04566
0.023336753,0.03573,0.04638
0.019141564,0.03243,0.04442
0.019141564,0.0316325,0.04396
0.023336753,0.0349875,0.04594
0.019141564,0.03199,0.0443
0.019141564,0.02902,0.04254
0.019141564,0.029625,0.04276
0.023336753,0.0338325,0.04526
0.023336753,0.0341075,0.04542
0.023336753,0.0343825,0.04558
0.019141564,0.0314125,0.04408
0.019141564,0.0307525,0.04368
0.023336753,0.0339425,0.04532
0.014339189,0.0267925,0.04108
0.019141564,0.0308625,0.0435
0.027695091,0.0376825,0.04754
0.027695091,0.038755,0.04818
0.023336753,0.03353,0.04508
0.027695091,0.03991,0.04886
0.023336753,0.0362525,0.0467
0.027695091,0.03782,0.04762
0.019141564,0.03232,0.04436
0.023336753,0.035455,0.04642
0.027695091,0.036885,0.04746
0.027695091,0.03584,0.04706
0.027695091,0.0369675,0.04738
0.019141564,0.032485,0.04452
0.019141564,0.03309,0.04482
0.019141564,0.0305325,0.0433
0.019141564,0.030285,0.04316
0.019141564,0.0323475,0.04438
0.023336753,0.0343,0.0456
0.019141564,0.030945,0.04382
0.019141564,0.0317425,0.04464
0.014339189,0.0249225,0.04034
0.019141564,0.029295,0.04292
0.019141564,0.0315775,0.04454
0.023336753,0.0343825,0.04586
0.019141564,0.0303675,0.04328
0.019141564,0.03177,0.04404
0.027695091,0.0389475,0.0483
0.023336753,0.0366925,0.04696
0.023336753,0.0332275,0.0449
0.023336753,0.0348225,0.04584
0.023336753,0.03386,0.04528
0.019141564,0.0320725,0.04422
0.019141564,0.03056,0.04332
0.019141564,0.0329525,0.04474
0.019141564,0.030945,0.04354
0.019141564,0.0293225,0.04272
0.014339189,0.0243175,0.03976
0.023336753,0.03408,0.0454
0.014339189,0.0267925,0.04108
0.014339189,0.0280575,0.04184
0.019141564,0.031935,0.04414
0.023336753,0.03562,0.04632
0.023336753,0.0338325,0.04526
0.023336753,0.03529,0.04612
0.023336753,0.0351525,0.04604
0.019141564,0.0318525,0.04408
0.019141564,0.0326775,0.04458
0.019141564,0.031165,0.04368
0.019141564,0.0286075,0.04216
0.019141564,0.028745,0.04224
0.019141564,0.0318525,0.04408
0.023336753,0.0339975,0.04536
0.023336753,0.0338325,0.04526
0.023336753,0.036115,0.04662
0.019141564,0.03188,0.0441
0.014339189,0.02814,0.04188
0.019141564,0.0307525,0.04352
0.019141564,0.0324025,0.04478
0.023336753,0.03441,0.04638
0.023336753,0.0323475,0.04488
0.023336753,0.0333375,0.0452
0.019141564,0.0306975,0.0434
0.027695091,0.037655,0.04764
0.014339189,0.0247025,0.0403
0.023336753,0.03199,0.04508
0.019141564,0.029185,0.04308
0.014339189,0.0269025,0.0414
0.019141564,0.0305325,0.0433
0.019141564,0.0321275,0.04424
0.023336753,0.0332275,0.0449
0.019141564,0.03254,0.0445
0.019141564,0.0301475,0.04308
0.019141564,0.02979,0.04286
0.019141564,0.0299,0.04292
0.019141564,0.03254,0.0445
0.019141564,0.0313025,0.04376
0.019141564,0.0297075,0.04282
0.023336753,0.0332825,0.04494
0.019141564,0.0298175,0.04288
0.023336753,0.033475,0.04504
0.019141564,0.0317975,0.04406
0.014339189,0.0256375,0.0404
0.019141564,0.0288,0.04228
0.014339189,0.02704,0.04124
0.023336753,0.034135,0.04544
0.019141564,0.0303675,0.0432
0.019141564,0.0303675,0.0432
0.023336753,0.0339425,0.04532
0.019141564,0.0306975,0.0434
0.019141564,0.030835,0.04348
0.019141564,0.031935,0.04414
0.019141564,0.0306975,0.0434
0.019141564,0.03144,0.04384
0.019141564,0.030945,0.04354
0.019141564,0.032045,0.0442
0.019141564,0.0294875,0.04268
0.019141564,0.031275,0.04374
0.019141564,0.0329525,0.04474
0.019141564,0.03133,0.04378
0.019141564,0.03155,0.0439
0.019141564,0.031275,0.04374
0.019141564,0.03056,0.04332
0.019141564,0.03221,0.0443
0.019141564,0.031605,0.04394
0.019141564,0.0288,0.04228
0.019141564,0.0309725,0.04356
0.019141564,0.0303675,0.0432
0.023336753,0.033255,0.04492
0.023336753,0.03397,0.04534
0.019141564,0.03111,0.04364
0.014339189,0.0272875,0.04138
0.014339189,0.0278925,0.04174
0.019141564,0.029295,0.04256
0.023336753,0.034245,0.0455
0.023336753,0.0337775,0.04522
0.019141564,0.0285525,0.04212
0.019141564,0.030615,0.04334
0.019141564,0.0320725,0.0442
0.023336753,0.0347125,0.04578
0.019141564,0.031715,0.044
0.019141564,0.0309725,0.04356
0.019141564,0.032375,0.04438
0.019141564,0.03199,0.04416
0.019141564,0.03276,0.04462
0.023336753,0.03639,0.04676
0.023336753,0.0348225,0.04584
0.019141564,0.0292125,0.04252
0.019141564,0.0306425,0.04336
0.019141564,0.0285525,0.04226
0.019141564,0.0300925,0.04318
0.019141564,0.02935,0.0426
0.019141564,0.02979,0.04286
0.019141564,0.03001,0.04298
0.019141564,0.03034,0.04318
0.023336753,0.0341625,0.04558
0.019141564,0.029735,0.04296
0.014339189,0.027095,0.04126
0.023336753,0.034135,0.04542
0.023336753,0.0338875,0.04528
0.023336753,0.0332,0.04488
0.019141564,0.02869,0.0422
0.019141564,0.0284425,0.04206
0.019141564,0.0308075,0.04346
0.023336753,0.0337775,0.04522
0.023336753,0.0354,0.04618
0.023336753,0.033805,0.04524
0.023336753,0.0365825,0.04688
0.023336753,0.03386,0.04526
0.019141564,0.031935,0.04412
0.023336753,0.0343275,0.04554
0.019141564,0.03287,0.04468
0.023336753,0.0336675,0.04516
0.023336753,0.03628,0.0467
0.023336753,0.0350425,0.04596
0.019141564,0.0330075,0.04476
0.019141564,0.0327325,0.0446
0.023336753,0.0330625,0.0448
0.019141564,0.03276,0.04462
0.023336753,0.0338875,0.04528
0.023336753,0.03463,0.04572
0.023336753,0.035565,0.04628
0.023336753,0.0365825,0.04688
0.019141564,0.0326775,0.04456
0.023336753,0.0362525,0.04668
0.019141564,0.03188,0.0441
0.019141564,0.0325125,0.04446
0.019141564,0.02891,0.04234
0.023336753,0.0343275,0.04554
0.019141564,0.0324575,0.04444
0.019141564,0.0304775,0.04326
0.023336753,0.03331,0.04494
0.027695091,0.0371325,0.0472
0.023336753,0.0354,0.04618
0.019141564,0.0302025,0.0431
0.027695091,0.0393325,0.04852
0.023336753,0.0343275,0.04554
0.023336753,0.034355,0.04556
0.023336753,0.0349875,0.04594
0.023336753,0.03408,0.0454
0.023336753,0.0340525,0.04538
0.027695091,0.03804,0.04774
0.019141564,0.032595,0.04452
0.023336753,0.0339425,0.04538
0.023336753,0.033695,0.04544
0.019141564,0.0278375,0.04232
0.019141564,0.03188,0.04436
0.019141564,0.0308075,0.04352
0.023336753,0.03496,0.04592
0.019141564,0.032705,0.04458
0.019141564,0.0305325,0.0433
0.019141564,0.030615,0.04334
0.014339189,0.027205,0.04132
0.014339189,0.0275625,0.04154
0.007816852,0.022255,0.0384
0.023336753,0.033475,0.04504
0.014339189,0.0261875,0.04072
0.023336753,0.0337225,0.04518
0.027695091,0.0366925,0.04702
0.023336753,0.03463,0.046
0.023336753,0.033255,0.04552
0.023336753,0.0331175,0.0451
0.023336753,0.0338325,0.04532
0.019141564,0.03078,0.04344
0.023336753,0.0338875,0.04528
0.023336753,0.034905,0.04588
0.023336753,0.0346575,0.04574
0.019141564,0.0323475,0.04436
